real_name,mean_conc,salinity,total_pump_rate,ar_rate_total,wetland_dd,ar_rate_t,pf_salinity,pf_wetland_dd,mean_conc_sd,salinity_sd,ar_rate_total_sd,wetland_dd_sd
gen=0_member=61,5.4e-05,5.4e-05,20.0283,0.317632,4.92085,0.317632,1,1,0,0,0,0
gen=0_member=28,0.0,0.0,9.3745,3.20865,1.48615,3.20865,1,1,0,0,0,0
gen=0_member=52,2.4099999999999998e-24,2.4099999999999998e-24,21.384,1.61095,4.98055,1.61095,1,1,0,0,0,0
gen=0_member=43,4.6700000000000004e-35,4.6700000000000004e-35,22.1223,2.73661,4.88615,2.73661,1,1,0,0,0,0
gen=0_member=71,2.11e-99,2.11e-99,20.1932,3.15995,4.27545,3.15995,1,1,0,0,0,0
gen=46_member=4536_pso,3.28001,3.28001,31.2233,7.13099,6.63666,7.13099,0,0,0,0,0,0
gen=103_member=10248_pso,10.0539,10.0539,29.317,0.130393,8.14225,0.130393,0,0,0,0,0,0
gen=238_member=23799_pso,3.39679,3.39679,28.9892,4.92804,6.63041,4.92804,0,0,0,0,0,0
gen=266_member=26625_pso,9.36175,9.36175,28.6202,0.0,7.94255,0.0,0,0,0,0,0,0
gen=270_member=26997_pso,4.69601,4.69601,32.2217,7.13335,6.80828,7.13335,0,0,0,0,0,0
gen=272_member=27162_pso,9.89381,9.89381,28.947,0.0,8.08025,0.0,0,0,0,0,0,0
gen=281_member=28033_pso,11.8709,11.8709,31.4017,0.129907,8.72985,0.129907,0,0,0,0,0,0
gen=282_member=28168_pso,9.95235,9.95235,29.0154,0.0,8.09785,0.0,0,0,0,0,0,0
gen=286_member=28556_pso,10.2539,10.2539,31.038,1.16225,8.32095,1.16225,0,0,0,0,0,0
gen=286_member=28615_pso,3.74832,3.74832,31.4647,7.13173,6.5285,7.13173,0,0,0,0,0,0
gen=286_member=28627_pso,9.15852,9.15852,28.7601,0.269945,7.90535,0.269945,0,0,0,0,0,0
gen=287_member=28653_pso,9.01525,9.01525,33.25,4.11903,8.10885,4.11903,0,0,0,0,0,0
gen=290_member=28961_pso,3.82143,3.82143,28.5,4.03328,6.69251,4.03328,0,0,0,0,0,0
gen=291_member=29079_pso,7.23296,7.23296,29.8187,2.69117,7.54855,2.69117,0,0,0,0,0,0
gen=292_member=29137_pso,0.36322,0.36322,29.2327,7.86403,5.50554,7.86403,1,1,0,0,0,0
gen=292_member=29154_pso,3.9086,3.9086,28.5,4.16481,6.5944,4.16481,0,0,0,0,0,0
gen=292_member=29227_pso,10.2627,10.2627,33.25,2.93407,8.48635,2.93407,0,0,0,0,0,0
gen=293_member=29246_pso,5.93441,5.93441,29.4029,3.25188,7.23005,3.25188,0,0,0,0,0,0
gen=293_member=29256_pso,1.98058,1.98058,28.7092,5.98443,6.00835,5.98443,0,0,0,0,0,0
gen=293_member=29259_pso,1.47711,1.47711,29.2911,6.97308,5.87964,6.97308,0,0,0,0,0,0
gen=293_member=29327_pso,5.43698,5.43698,30.1592,4.5101,6.98712,4.5101,0,0,0,0,0,0
gen=294_member=29364_pso,3.16935,3.16935,29.827,5.98719,6.34211,5.98719,0,0,0,0,0,0
gen=294_member=29394_pso,7.67398,7.67398,33.0854,5.21689,7.71885,5.21689,0,0,0,0,0,0
gen=294_member=29425_pso,2.12208,2.12208,30.4834,7.51618,6.13588,7.51618,0,0,0,0,0,0
gen=295_member=29433_pso,5.91734,5.91734,31.7225,5.58682,7.14875,5.58682,0,0,0,0,0,0
gen=295_member=29447_pso,5.21014,5.21014,29.314,3.98723,6.90231,3.98723,0,0,0,0,0,0
gen=295_member=29477_pso,8.34283,8.34283,28.5,0.741874,7.71595,0.741874,0,0,0,0,0,0
gen=296_member=29541_pso,7.42336,7.42336,29.0379,1.91454,7.50735,1.91454,0,0,0,0,0,0
gen=296_member=29543_pso,11.0845,11.0845,31.5784,0.960846,8.56345,0.960846,0,0,0,0,0,0
gen=296_member=29545_pso,11.8464,11.8464,31.7159,0.374212,8.74985,0.374212,0,0,0,0,0,0
gen=296_member=29571_pso,1.79822,1.79822,28.5,5.94304,5.9515,5.94304,0,0,0,0,0,0
gen=296_member=29573_pso,9.45486,9.45486,30.7729,1.69572,8.08835,1.69572,0,0,0,0,0,0
gen=296_member=29574_pso,1.60255,1.60255,29.7441,6.9846,6.14307,6.9846,0,0,0,0,0,0
gen=296_member=29581_pso,6.86633,6.86633,28.5,1.94349,7.36535,1.94349,0,0,0,0,0,0
gen=296_member=29584_pso,3.11546,3.11546,30.6594,6.78719,6.46439,6.78719,0,0,0,0,0,0
gen=296_member=29609_pso,2.38505,2.38505,30.4611,7.26912,6.14324,7.26912,0,0,0,0,0,0
gen=296_member=29611_pso,5.82341,5.82341,28.5659,2.64801,7.16565,2.64801,0,0,0,0,0,0
gen=296_member=29623_pso,8.96635,8.96635,32.4895,3.59826,8.09115,3.59826,0,0,0,0,0,0
gen=297_member=29629_pso,6.19622,6.19622,29.2479,3.10534,7.17925,3.10534,0,0,0,0,0,0
gen=297_member=29630_pso,9.69753,9.69753,31.4961,2.13957,8.20645,2.13957,0,0,0,0,0,0
gen=297_member=29633_pso,1.09608,1.09608,28.7107,6.5485,5.78425,6.5485,0,0,0,0,0,0
gen=297_member=29644_pso,8.45425,8.45425,32.3992,3.80871,7.91385,3.80871,0,0,0,0,0,0
gen=297_member=29655_pso,6.57428,6.57428,32.25,5.38167,7.44685,5.38167,0,0,0,0,0,0
gen=297_member=29664_pso,4.76764,4.76764,30.9729,5.58438,7.01782,5.58438,0,0,0,0,0,0
gen=297_member=29673_pso,3.65146,3.65146,28.5748,4.44549,6.50543,4.44549,0,0,0,0,0,0
gen=297_member=29694_pso,3.77435,3.77435,29.1888,4.89084,6.50543,4.89084,0,0,0,0,0,0
gen=297_member=29705_pso,3.62361,3.62361,30.4317,6.12498,6.70485,6.12498,0,0,0,0,0,0
gen=297_member=29706_pso,10.27,10.27,30.6381,0.883458,8.27655,0.883458,0,0,0,0,0,0
gen=297_member=29709_pso,4.86389,4.86389,32.7292,7.41512,6.87384,7.41512,0,0,0,0,0,0
gen=298_member=29729_pso,7.93555,7.93555,28.926,1.40289,7.65375,1.40289,0,0,0,0,0,0
gen=298_member=29743_pso,1.019,1.019,29.3273,6.94482,6.00367,6.94482,0,0,0,0,0,0
gen=298_member=29749_pso,5.71018,5.71018,28.5,2.68546,7.12105,2.68546,0,0,0,0,0,0
gen=298_member=29755_pso,6.2145,6.2145,32.0613,5.56254,7.28765,5.56254,0,0,0,0,0,0
gen=298_member=29773_pso,10.103,10.103,33.25,3.08551,8.44715,3.08551,0,0,0,0,0,0
gen=298_member=29776_pso,10.0101,10.0101,35.3537,4.87701,8.51635,4.87701,0,0,0,0,0,0
gen=298_member=29791_pso,9.15263,9.15263,33.0099,3.81131,8.17345,3.81131,0,0,0,0,0,0
gen=298_member=29794_pso,8.80466,8.80466,30.9095,2.36482,7.94535,2.36482,0,0,0,0,0,0
gen=298_member=29795_pso,7.87061,7.87061,33.25,5.20695,7.82775,5.20695,0,0,0,0,0,0
gen=298_member=29797_pso,6.69849,6.69849,33.4294,6.26279,7.58665,6.26279,0,0,0,0,0,0
gen=298_member=29804_pso,7.11272,7.11272,33.25,5.72602,7.67015,5.72602,0,0,0,0,0,0
gen=298_member=29809_pso,0.235343,0.235343,28.6635,7.48844,5.44505,7.48844,1,1,0,0,0,0
gen=298_member=29810_pso,11.287,11.287,33.25,2.1622,8.72095,2.1622,0,0,0,0,0,0
gen=298_member=29825_pso,7.48383,7.48383,28.5,1.44061,7.52995,1.44061,0,0,0,0,0,0
gen=298_member=29826_pso,8.05241,8.05241,31.2326,3.28182,7.75125,3.28182,0,0,0,0,0,0
gen=299_member=29840_pso,7.15522,7.15522,32.4117,5.0203,7.61125,5.0203,0,0,0,0,0,0
gen=299_member=29856_pso,5.08184,5.08184,31.8605,6.46756,6.92728,6.46756,0,0,0,0,0,0
gen=299_member=29859_pso,7.9665,7.9665,28.5,1.04837,7.63475,1.04837,0,0,0,0,0,0
gen=299_member=29861_pso,1.02468,1.02468,28.6324,6.55439,5.73511,6.55439,0,0,0,0,0,0
gen=299_member=29862_pso,9.2951,9.2951,32.0964,2.96036,8.13455,2.96036,0,0,0,0,0,0
gen=299_member=29868_pso,9.55758,9.55758,30.108,1.12118,8.09035,1.12118,0,0,0,0,0,0
gen=299_member=29876_pso,7.45338,7.45338,32.3673,4.70582,7.68835,4.70582,0,0,0,0,0,0
gen=299_member=29891_pso,10.6877,10.6877,32.9797,2.3442,8.54285,2.3442,0,0,0,0,0,0
gen=299_member=29894_pso,8.9909,8.9909,33.0998,4.0306,8.14855,4.0306,0,0,0,0,0,0
gen=299_member=29899_pso,0.0552202,0.0552202,28.5,7.70048,5.32725,7.70048,1,1,0,0,0,0
gen=299_member=29903_pso,2.20445,2.20445,29.2386,6.29028,6.06667,6.29028,0,0,0,0,0,0
gen=299_member=29905_pso,1.54616,1.54616,30.434,7.75144,6.04459,7.75144,0,0,0,0,0,0
gen=299_member=29925_pso,2.90545,2.90545,28.6847,5.17343,6.28629,5.17343,0,0,0,0,0,0
gen=300_member=29929_pso,1.83632,1.83632,28.5,5.70619,5.98393,5.70619,0,0,0,0,0,0
gen=300_member=29933_pso,1.2087,1.2087,28.5,6.25828,5.78671,6.25828,0,0,0,0,0,0
gen=300_member=29935_pso,7.66006,7.66006,29.0408,1.72,7.56605,1.72,0,0,0,0,0,0
gen=300_member=29939_pso,3.19435,3.19435,29.5871,5.74681,6.37337,5.74681,0,0,0,0,0,0
gen=300_member=29940_pso,10.6059,10.6059,30.5489,0.526195,8.35885,0.526195,0,0,0,0,0,0
gen=300_member=29941_pso,6.76889,6.76889,31.7983,4.68373,7.54125,4.68373,0,0,0,0,0,0
gen=300_member=29948_pso,0.447366,0.447366,29.1608,7.67801,5.54581,7.67801,1,1,0,0,0,0
gen=300_member=29954_pso,4.26475,4.26475,30.2275,5.38538,6.73648,5.38538,0,0,0,0,0,0
gen=300_member=29956_pso,9.02355,9.02355,31.1424,2.34915,8.00325,2.34915,0,0,0,0,0,0
gen=300_member=29963_pso,6.11976,6.11976,31.5455,5.02642,7.34075,5.02642,0,0,0,0,0,0
gen=300_member=29964_pso,8.15651,8.15651,31.7895,3.81448,7.81225,3.81448,0,0,0,0,0,0
gen=300_member=29970_pso,0.82622,0.82622,29.602,7.89189,5.67511,7.89189,1,1,0,0,0,0
gen=300_member=29975_pso,6.80762,6.80762,30.5448,3.63674,7.48975,3.63674,0,0,0,0,0,0
gen=300_member=29978_pso,5.7324,5.7324,29.2803,3.3201,7.17765,3.3201,0,0,0,0,0,0
gen=300_member=29981_pso,5.54753,5.54753,30.177,4.22957,7.14915,4.22957,0,0,0,0,0,0
gen=300_member=29993_pso,4.62818,4.62818,28.5,3.57046,6.84887,3.57046,0,0,0,0,0,0
gen=300_member=29994_pso,9.2207,9.2207,29.2726,0.79656,7.94395,0.79656,0,0,0,0,0,0
gen=300_member=30000_pso,4.76073,4.76073,33.25,7.96204,6.86664,7.96204,0,0,0,0,0,0
gen=300_member=30002_pso,6.05228,6.05228,29.2019,2.98713,7.24755,2.98713,0,0,0,0,0,0
gen=300_member=30003_pso,6.59358,6.59358,33.5775,6.68458,7.40615,6.68458,0,0,0,0,0,0
gen=300_member=30005_pso,11.3494,11.3494,33.0001,1.89997,8.71555,1.89997,0,0,0,0,0,0
gen=300_member=30018_pso,10.6258,10.6258,31.5357,1.34339,8.45395,1.34339,0,0,0,0,0,0
gen=300_member=30027_pso,10.1901,10.1901,29.9723,0.481977,8.21695,0.481977,0,0,0,0,0,0
